,title,price,link
220,"HP Chromebook 15A Intel Celeron N4500 15.6 Inch (39.6Cm) Hd,Anti-Glare, Chrome OS Micro-Edge Laptop(4Gb Ram/128 Gb Emmc/Intel Uhd Graphics/Google Assistant/Chrome 64/Numeric Keypad) 15A- Na0012Tu  ","18,990",https://amazon.in//HP-Chromebook-Anti-Glare-11a-na0012TU/dp/B0BD7Z26BN/ref=sr_1_50?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY&dib_tag=se&keywords=laptop&qid=1721240426&sprefix=lapto%2Caps%2C284&sr=8-50
221,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","36,679",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_21?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.FA5mBSSBdsV2oFaehzbjxX4urp2BNOBftsnxel2dzSYlnXq2KIdFYRpURx0rhtfoaaUqt6tFhVh3emcOjcC7sGG8jl9ukbXJ-Kgf-7mvf2gZ1DWGZBisQWYrkANf16eSj2s6wBmOCLz1pQV0oa7qJUyPQ0e0IrQM_lzoEDr3q_1ufQNRrPbgP-fhbYYRR8YXI7FbwyqnyW-wiOrSK2PQy8qnfMHrSfDhQ3Die5QGhho.YIjI61rYuUr2KQPmRs2uoCzslDsUYTjM6ZE8edqrzmI&dib_tag=se&keywords=laptop&qid=1721240420&sprefix=lapto%2Caps%2C284&sr=8-21
222,"Dell [Smartchoice 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U/8GB/512GB SSD/14.0"" (35.56cm) FHD/Intel UHD Graphics/Spill-Resistant Keyboard/Windows 11 + MSO'21/Black/15 Month McAfee, 1.48kg  ","45,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ7NMVM/ref=sr_1_51?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY&dib_tag=se&keywords=laptop&qid=1721240426&sprefix=lapto%2Caps%2C284&sr=8-51
223,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_52?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY&dib_tag=se&keywords=laptop&qid=1721240426&sprefix=lapto%2Caps%2C284&sr=8-52
224,"ASUS Zenbook 14, Intel Core Ultra 5, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (16GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Ponder Blue/1.28 Kg), UX3405MA-PZ552WS  ","1,08,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0Mjk1NjI3MTU5NjExOTg6MTcyMTI0MDQyNjpzcF9idGY6MzAwMjUwODM5NTIwNDMyOjowOjo&url=%2FASUS-Zenbook-Intel-Ultra-Built%2Fdp%2FB0D89NT6VZ%2Fref%3Dsr_1_53_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240426%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
225,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 5 125U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5, 512GB SSD, Intel graphics, 1080p FHD IR camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0015TU  ","75,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0Mjk1NjI3MTU5NjExOTg6MTcyMTI0MDQyNjpzcF9idGY6MzAwMjMxMzA4NjU2ODMyOjowOjo&url=%2FHP-Pavilion-Enhanced-graphics-af0015TU%2Fdp%2FB0D268HBQY%2Fref%3Dsr_1_54_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240426%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
226,"Acer Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/1 TB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","46,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDc1MDE2NTcwMDY4MTk4OjE3MjEyNDA0MzI6c3BfYXRmX25leHQ6MzAwMTYwMDA0MjIzNTMyOjowOjo&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CWV1XCRP%2Fref%3Dsr_1_49_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240432%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
227,"ASUS Zenbook 14, Intel Core Ultra 7, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (16GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Foggy Silver/1.28 Kg), UX3405MA-PZ751WS  ","1,22,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDc1MDE2NTcwMDY4MTk4OjE3MjEyNDA0MzI6c3BfYXRmX25leHQ6MzAwMjUwODM5NTIwNTMyOjowOjo&url=%2FASUS-Zenbook-Intel-Ultra-Built%2Fdp%2FB0D89TT6VK%2Fref%3Dsr_1_50_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240432%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
228,"HP Laptop 14, 13th Gen Intel Core i3-1315U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, FHD Camera w/Privacy Shutter, Thin & Light (Win 11, MSO 2021, Blue, 1.4 kg), gr0000TU  ","40,990",https://amazon.in//HP-i3-1315U-14-inch-Graphics-gr0000TU/dp/B0C9DL7THT/ref=sr_1_51?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-51
229,"HP Laptop 14s, Intel Pentium Silver N6000, 14 inch(35.6 cm) HD (1366 x 768) Micro-Edge, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, HD Camera (Win 11, MSO, Alexa,1.46 Kg) dr3003TU  ","29,999",https://amazon.in//HP-Micro-Edge-Graphics-Speakers-dr3003TU/dp/B0CGDCF9T9/ref=sr_1_52?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-52
230,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FGIN  ","34,990",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Windows-82RJ00FGIN/dp/B0D7ZZGWLB/ref=sr_1_53?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-53
231,"HP Laptop 15, 12th Gen i5-1235U, 15.6-inch (39.6 cm), FHD, Anti-glare, 8GB DDR4, 512GB SSD, Intel Iris Xá¶± Graphics, Backlit Keyboard, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5007TU  ","47,999",https://amazon.in//HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_54?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-54
232,"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN  ","80,990",https://amazon.in//Lenovo-i5-13450HX-300Nits-Graphics-83DV007GIN/dp/B0D49W5KZP/ref=sr_1_22?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.FA5mBSSBdsV2oFaehzbjxX4urp2BNOBftsnxel2dzSYlnXq2KIdFYRpURx0rhtfoaaUqt6tFhVh3emcOjcC7sGG8jl9ukbXJ-Kgf-7mvf2gZ1DWGZBisQWYrkANf16eSj2s6wBmOCLz1pQV0oa7qJUyPQ0e0IrQM_lzoEDr3q_1ufQNRrPbgP-fhbYYRR8YXI7FbwyqnyW-wiOrSK2PQy8qnfMHrSfDhQ3Die5QGhho.YIjI61rYuUr2KQPmRs2uoCzslDsUYTjM6ZE8edqrzmI&dib_tag=se&keywords=laptop&qid=1721240420&sprefix=lapto%2Caps%2C284&sr=8-22
233,"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ","22,399",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BD4BN7B6/ref=sr_1_55?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-55
234,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","45,990",https://amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_56?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-56
235,Lenovo V15 AMD Ryzen 5 7520U Laptop (8GB DDR5 RAM/ 512GB M.2 SSD PCIe NVMe/Windows-11/MS-Office/Arctic Grey/1.56Kgs) 1 Year Brand Warranty  ,"33,980",https://amazon.in//Lenovo-Windows-11-MS-Office-1-56Kgs-Warranty/dp/B08BV4VMH9/ref=sr_1_57?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-57
236,"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/1TB SSD/Windows 11/Cool Silver/1.38 kg), E1404FA-NK331W  ","32,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK331W/dp/B0CX1WKP4F/ref=sr_1_58?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-58
237,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,05,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDc1MDE2NTcwMDY4MTk4OjE3MjEyNDA0MzI6c3BfbXRmOjMwMDIzMjMzMjM2OTAzMjo6MDo6&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_59_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240432%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
238,"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN  ","80,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDc1MDE2NTcwMDY4MTk4OjE3MjEyNDA0MzI6c3BfbXRmOjMwMDIyODM0ODY5ODAzMjo6MDo6&url=%2FLenovo-i5-13450HX-300Nits-Graphics-83DV007GIN%2Fdp%2FB0D49W5KZP%2Fref%3Dsr_1_60_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240432%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
239,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","63,250",https://amazon.in//Lenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN/dp/B0CNK1VTZW/ref=sr_1_62?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-62
240,"HP Laptop 15, 13th Gen Intel Core i5-1334U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB, MSO, Dual speakers (Win 11, Silver, 1.59 kg), fd0221TU  ","56,300",https://amazon.in//HP-i5-1334U-15-6-inch-graphics-speakers/dp/B0CTKHG3F6/ref=sr_1_63?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-63
241,Dell Latitude 7480 14in FHD Laptop PC - Intel Core i7-6600U 2.6GHz 16GB 512GB SSD Windows 10 Professional (Renewed)  ,"31,990",https://amazon.in//Dell-Latitude-7480-14in-Laptop/dp/B077T4MYJY/ref=sr_1_64?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.OjBBOhVRe1f_2t6iLKMBdqmW_ibXKtJfeVKGJPbGQ1vvLalv00NBhTesu-1j5a3Qfs4PWl0wpGlYdQ_Y1OH_8tMsnZnFcAkZv6_0dmCik7h63-98Xij8-tTYFVc4jaQk50-x29yMum-7FN4lVON8uGdmZ4k-nEh4FvO64iPzZq1SFEIpa-Rsvqr4o3Y1f5PKXvi0r-l5QKLfW_NDsrZaYtRg-oFTMyJw8nWxBxMws1w.7l5YCVstRlHmn8y6jPAFI4gMO8DqNfRDtPU7t_fBFO4&dib_tag=se&keywords=laptop&qid=1721240432&sprefix=lapto%2Caps%2C284&sr=8-64
242,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ","20,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_23?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.FA5mBSSBdsV2oFaehzbjxX4urp2BNOBftsnxel2dzSYlnXq2KIdFYRpURx0rhtfoaaUqt6tFhVh3emcOjcC7sGG8jl9ukbXJ-Kgf-7mvf2gZ1DWGZBisQWYrkANf16eSj2s6wBmOCLz1pQV0oa7qJUyPQ0e0IrQM_lzoEDr3q_1ufQNRrPbgP-fhbYYRR8YXI7FbwyqnyW-wiOrSK2PQy8qnfMHrSfDhQ3Die5QGhho.YIjI61rYuUr2KQPmRs2uoCzslDsUYTjM6ZE8edqrzmI&dib_tag=se&keywords=laptop&qid=1721240420&sprefix=lapto%2Caps%2C284&sr=8-23
